銘柄コード,銘柄名,市場区分,日経225採否,前日終値,時価総額,平均取引量,PBR,PER
1678,ＮＥＸＴ　ＦＵＮＤＳ　インド株式指数・Ｎｉｆｔｙ　５０　連動型上場投信,ETF・ETN,False,332.0,0.0,1188571.0,0.0,0.0
1679,Ｓｉｍｐｌｅ－Ｘ　ＮＹ　ダウ・ジョーンズ・インデックス上場投信,ETF・ETN,False,55060.0,0.0,39.0,0.0,0.0
167A,リョーサン菱洋ホールディングス,プライム（内国株式）,False,3105.0,125606912000.0,140303.0,0.9687428,13.39057
1680,上場インデックスファンド海外先進国株式（ＭＳＣＩ－ＫＯＫＵＳＡＩ）,ETF・ETN,False,6649.0,0.0,3130.0,0.0,24.300772
1681,上場インデックスファンド海外新興国株式（ＭＳＣＩ　エマージング）,ETF・ETN,False,2426.0,0.0,5873.0,0.0,17.30689
1684,ＷｉｓｄｏｍＴｒｅｅ　ブロード上場投資信託,ETF・ETN,False,1729.0,0.0,99.0,0.0,0.0
1685,ＷｉｓｄｏｍＴｒｅｅ　エネルギー上場投資信託,ETF・ETN,False,504.0,0.0,2490.0,0.0,0.0
1686,ＷｉｓｄｏｍＴｒｅｅ　産業用金属上場投資信託,ETF・ETN,False,2260.0,0.0,174.0,0.0,0.0
1687,ＷｉｓｄｏｍＴｒｅｅ　農産物上場投資信託,ETF・ETN,False,877.0,0.0,1658.0,0.0,0.0
1688,ＷｉｓｄｏｍＴｒｅｅ　穀物上場投資信託,ETF・ETN,False,478.0,0.0,6074.0,0.0,0.0
1689,ＷｉｓｄｏｍＴｒｅｅ　天然ガス上場投資信託,ETF・ETN,False,970.0,0.0,49149.0,0.0,0.0
168A,イタミアート,グロース（内国株式）,False,1219.0,1791929984.0,71220.0,1.4878572,10.30954
1690,ＷｉｓｄｏｍＴｒｅｅ　ＷＴＩ　原油上場投資信託,ETF・ETN,False,1412.0,0.0,3904.0,0.0,0.0
1691,ＷｉｓｄｏｍＴｒｅｅ　ガソリン上場投資信託,ETF・ETN,False,7716.0,0.0,279.0,0.0,0.0
1692,ＷｉｓｄｏｍＴｒｅｅ　アルミニウム上場投資信託,ETF・ETN,False,506.0,0.0,1867.0,0.0,0.0
1693,ＷｉｓｄｏｍＴｒｅｅ　銅上場投資信託,ETF・ETN,False,5936.0,0.0,21021.0,0.0,0.0
1694,ＷｉｓｄｏｍＴｒｅｅ　ニッケル上場投資信託,ETF・ETN,False,1983.0,0.0,534.0,0.0,0.0
1695,ＷｉｓｄｏｍＴｒｅｅ　小麦上場投資信託,ETF・ETN,False,2638.0,0.0,15701.0,0.0,0.0
1696,ＷｉｓｄｏｍＴｒｅｅ　とうもろこし上場投資信託,ETF・ETN,False,2708.0,0.0,3078.0,0.0,0.0
1697,ＷｉｓｄｏｍＴｒｅｅ　大豆上場投資信託,ETF・ETN,False,3766.0,0.0,886.0,0.0,0.0
1698,上場インデックスファンド日本高配当（東証配当フォーカス１００）,ETF・ETN,False,3396.0,0.0,15258.0,0.0,13.955046
1699,ＮＥＸＴ　ＦＵＮＤＳ　ＮＯＭＵＲＡ　原油インデックス連動型上場投信,ETF・ETN,False,387.0,0.0,982718.0,0.0,0.0
170A,ＳＭＴ　ＥＴＦ日本好配当株アクティブ,ETF・ETN,False,2294.0,0.0,396.0,0.0,14.627043
1711,ＳＤＳホールディングス,スタンダード（内国株式）,False,330.0,3315394816.0,156488.0,5.6098065,0.0
1712,ダイセキ環境ソリューション,スタンダード（内国株式）,False,1225.0,20261427200.0,52847.0,1.1417437,16.421768
1716,第一カッター興業,スタンダード（内国株式）,False,1317.0,14913745920.0,24047.0,0.7733527,7.587236
1717,明豊ファシリティワークス,スタンダード（内国株式）,False,1097.0,12779416576.0,29900.0,2.39494,14.098107
1718,美樹工業,スタンダード（内国株式）,False,7600.0,8219059200.0,7993.0,0.50338864,8.4282255
1719,安藤・間,プライム（内国株式）,False,1744.0,272459300864.0,723371.0,1.6008887,10.294989
171A,ゼロジャパン,PRO Market,False,2167.0,1733600000.0,0.0,2.6069174,9.930346
1720,東急建設,プライム（内国株式）,False,1178.0,122688937984.0,438688.0,1.2215912,18.477741
1721,コムシスホールディングス,プライム（内国株式）,True,3770.0,440840454144.0,528866.0,1.1874162,14.926671
1723,日本電技,スタンダード（内国株式）,False,5120.0,81855012864.0,28895.0,2.0603018,12.756242
1724,シンクレイヤ,スタンダード（内国株式）,False,658.0,3074057472.0,7326.0,0.50477153,6.2972536
1726,ビーアールホールディングス,プライム（内国株式）,False,347.0,15587725312.0,59963.0,1.0496861,12.361953
172A,ネオホーム,PRO Market,False,0.0,446800000.0,0.0,0.0,46.9525
1736,オーテック,スタンダード（内国株式）,False,1768.0,27580030976.0,8468.0,1.2280699,9.561153
173A,ハンモック,グロース（内国株式）,False,1550.0,6536170496.0,8934.0,0.0,10.734268
1743,コーアツ工業,スタンダード（内国株式）,False,1836.0,4173413888.0,13555.0,0.44811502,6.3699794
1757,創建エース,スタンダード（内国株式）,False,4.0,1190544000.0,12296003.0,42.553192,0.0
1758,太洋基礎工業,スタンダード（内国株式）,False,2331.0,4849571840.0,4473.0,0.5474182,21.086317
175A,Ｗｉｌｌ　Ｓｍａｒｔ,グロース（内国株式）,False,1302.0,1904815488.0,193630.0,0.0,69.066666
1762,高松コンストラクショングループ,プライム（内国株式）,False,3405.0,118208806912.0,26900.0,0.8650861,18.328566
1764,工藤建設,スタンダード（内国株式）,False,2714.0,3360041984.0,1460.0,0.62278897,7.5139847
1766,東建コーポレーション,プライム（内国株式）,False,14810.0,195740270592.0,18138.0,1.4634789,12.413147
1768,ソネック,スタンダード（内国株式）,False,1008.0,7349202432.0,8115.0,0.81072277,14.677561
176A,レジル,グロース（内国株式）,False,2746.0,51576078336.0,103460.0,5.143821,25.052479
1770,藤田エンジニアリング,スタンダード（内国株式）,False,1611.0,14537224192.0,3860.0,0.7685549,8.1311245
1773,ワイ・ティー・エル・コーポレーション・バーハッド,プライム（外国株式）,False,88.0,1058539241472.0,31619.0,55.451714,16.240875
1776,三井住建道路,スタンダード（内国株式）,False,1485.0,13657306112.0,24176.0,1.0521374,81.33552
177A,コージンバイオ,グロース（内国株式）,False,1559.0,7892310528.0,20661.0,1.3834022,9.796332
1780,ヤマウラ,プライム（内国株式）,False,1433.0,27046969344.0,19803.0,1.1466749,9.008384
1783,ｆａｎｔａｓｉｓｔａ,スタンダード（内国株式）,False,59.0,10372623360.0,2600342.0,1.6227288,6100.0
1786,オリエンタル白石,プライム（内国株式）,False,429.0,54761873408.0,365458.0,1.0782926,15.181754
1787,ナカボーテック,スタンダード（内国株式）,False,5360.0,13162872832.0,1038.0,1.6942803,12.57108
1788,三東工業社,スタンダード（内国株式）,False,3970.0,2474167296.0,546.0,0.73101944,27.967354
178A,グローバルＸ　革新的優良企業　ＥＴＦ,ETF・ETN,False,1345.0,0.0,32403.0,0.0,33.40658
1793,大本組,スタンダード（内国株式）,False,1399.0,35350597632.0,2834.0,0.990063,21.902063
1795,マサル,スタンダード（内国株式）,False,4560.0,3999372288.0,960.0,0.79258275,14.122341
1798,守谷商会,スタンダード（内国株式）,False,4970.0,10881949696.0,1625.0,0.65951306,6.5863132
1799,第一建設工業,スタンダード（内国株式）,False,3240.0,56907382784.0,18542.0,1.9902785,11.583151
179A,グローバルＸ　超長期米国債　ＥＴＦ（為替ヘッジあり）,ETF・ETN,False,269.0,0.0,169039.0,0.0,0.0
1801,大成建設,プライム（内国株式）,True,10070.0,1667668901888.0,690157.0,1.9953425,14.683267
1802,大林組,プライム（内国株式）,True,2505.0,1740166397952.0,2310420.0,1.5630833,12.196557
1803,清水建設,プライム（内国株式）,True,2140.0,1466796212224.0,2481695.0,1.6995028,22.832735
1807,佐藤渡辺,スタンダード（内国株式）,False,1783.0,11088813056.0,2860.0,0.5252352,12.432773
1808,長谷工コーポレーション,プライム（内国株式）,True,2538.0,679701970944.0,762987.0,1.3082919,20.053116
180A,グローバルＸ　超長期米国債　ＥＴＦ,ETF・ETN,False,282.0,0.0,59995.0,0.0,0.0
1810,松井建設,スタンダード（内国株式）,False,1461.0,41645305856.0,39931.0,0.81444937,15.363425
1811,錢高組,スタンダード（内国株式）,False,6410.0,45835071488.0,5953.0,0.4613033,13.085794
1812,鹿島建設,プライム（内国株式）,True,4552.0,2107423719424.0,1487009.0,1.7126521,16.992752
1813,不動テトラ,プライム（内国株式）,False,2700.0,41040023552.0,96685.0,1.2059119,18.68374
1814,大末建設,プライム（内国株式）,False,2569.0,26629402624.0,53858.0,1.1619638,12.90241
1815,鉄建建設,プライム（内国株式）,False,3525.0,48895352832.0,43473.0,0.68720245,14.452176
181A,ＭＡＸＩＳ米国国債１－３年上場投信（為替ヘッジなし）,ETF・ETN,False,496.0,0.0,1491.0,0.0,0.0
1820,西松建設,プライム（内国株式）,False,5339.0,209906253824.0,126568.0,1.2501266,11.972084
1821,三井住友建設,プライム（内国株式）,False,598.0,93973512192.0,646679.0,1.3896171,110.11029
1822,大豊建設,スタンダード（内国株式）,False,874.0,75912568832.0,133807.0,1.1066326,20.607946
1826,佐田建設,スタンダード（内国株式）,False,1255.0,18949398528.0,33268.0,1.323359,31.47081
1827,ナカノフドー建設,スタンダード（内国株式）,False,804.0,27216683008.0,60695.0,0.63945895,9.372781
1828,田辺工業,スタンダード（内国株式）,False,2438.0,25295489024.0,13858.0,1.0289681,9.742989
182A,ＭＡＸＩＳ米国国債２０年超上場投信（為替ヘッジなし）,ETF・ETN,False,487.0,0.0,13693.0,0.0,0.0
1833,奥村組,プライム（内国株式）,False,4905.0,175102328832.0,80588.0,0.99996644,65.951126
1835,東鉄工業,プライム（内国株式）,False,4475.0,154259832832.0,78466.0,1.295197,13.330556
183A,ＭＡＸＩＳ米国国債２０年超上場投信（為替ヘッジあり）,ETF・ETN,False,478.0,0.0,16991.0,0.0,0.0
1840,土屋ホールディングス,スタンダード（内国株式）,False,260.0,6675724800.0,46949.0,0.5447345,7.75217
1841,サンユー建設,スタンダード（内国株式）,False,1123.0,3730414592.0,3011.0,0.31985006,7.7562327
1844,大盛工業,スタンダード（内国株式）,False,1235.0,22086690816.0,1366200.0,3.7504911,49.169434
1847,イチケン,スタンダード（内国株式）,False,3700.0,26894186496.0,20096.0,0.77868366,5.7252793
1848,富士ピー・エス,スタンダード（内国株式）,False,588.0,10627226624.0,18614.0,0.86661476,4.8847775
184A,学びエイド,グロース（内国株式）,False,650.0,2209485568.0,81006.0,5.9445176,0.0
1850,南海辰村建設,スタンダード（内国株式）,False,492.0,14384972800.0,108400.0,0.8202178,8.389375
1852,淺沼組,プライム（内国株式）,False,889.0,71291437056.0,291860.0,1.6131208,15.198352
1853,森組,スタンダード（内国株式）,False,331.0,10872900608.0,47968.0,3.7048197,11.798152
185A,リサイクルテック・ジャパン,PRO Market,False,0.0,1079148032.0,0.0,0.0,1.9383491
1860,戸田建設,プライム（内国株式）,False,1063.0,318230888448.0,616090.0,0.93738186,12.633091
1861,熊谷組,プライム（内国株式）,False,4925.0,210960646144.0,155530.0,1.197763,22.577978
1866,北野建設,スタンダード（内国株式）,False,4445.0,27150512128.0,4115.0,0.5859099,7.949635
1867,植木組,スタンダード（内国株式）,False,2486.0,16448602112.0,12326.0,0.570815,8.438805
186A,アストロスケールホールディングス,グロース（内国株式）,False,699.0,91885273088.0,2921628.0,13.008442,0.0
1870,矢作建設工業,プライム（内国株式）,False,2296.0,98364293120.0,175636.0,1.4131585,17.43707
1871,ピーエス・コンストラクション,プライム（内国株式）,False,1877.0,86403792896.0,123282.0,1.512197,10.507762
1873,日本ハウスホールディングス,プライム（内国株式）,False,312.0,12479438848.0,133423.0,0.588986,10.989785
1878,大東建託,プライム（内国株式）,False,16555.0,1086521212928.0,221211.0,2.366865,11.502115
1879,新日本建設,プライム（内国株式）,False,1944.0,112767950848.0,63571.0,0.9154066,8.800036
1882,東亜道路工業,プライム（内国株式）,False,1687.0,77205135360.0,214650.0,1.5273626,18.836845
1884,日本道路,プライム（内国株式）,False,2512.0,110339620864.0,81150.0,1.0720924,17.444769
1885,東亜建設工業,プライム（内国株式）,False,2242.0,174089535488.0,385409.0,1.702037,11.821375
1887,日本国土開発,プライム（内国株式）,False,526.0,41738018816.0,212676.0,0.63029253,31.528278
1888,若築建設,プライム（内国株式）,False,5730.0,72937603072.0,23241.0,1.5547727,19.7972
188A,グローバルＸ　インド・トップ１０＋　ＥＴＦ,ETF・ETN,False,940.0,0.0,14669.0,0.0,26.607414
1890,東洋建設,プライム（内国株式）,False,1745.0,163997417472.0,772241.0,2.2842908,19.735504
1893,五洋建設,プライム（内国株式）,False,1095.0,304219979776.0,1572204.0,1.7774156,24.949036
1897,金下建設,スタンダード（内国株式）,False,2911.0,6126073856.0,700.0,0.32948297,39.202477
1898,世紀東急工業,プライム（内国株式）,False,1587.0,57512894464.0,147474.0,1.4217902,14.75256
1899,福田組,プライム（内国株式）,False,6590.0,52659781632.0,48738.0,0.61568063,9.738619
189A,Ｄ＆Ｍカンパニー,グロース（内国株式）,False,1067.0,2553767936.0,8360.0,1.2046078,11.482766
1904,大成温調,スタンダード（内国株式）,False,4370.0,26381445120.0,10193.0,0.96725726,10.785938
1905,テノックス,スタンダード（内国株式）,False,1387.0,9203496960.0,5285.0,0.7038463,12.382739
1909,日本ドライケミカル,スタンダード（内国株式）,False,7240.0,49118842880.0,25463.0,1.8514365,12.407326
190A,Ｃｈｏｒｄｉａ　Ｔｈｅｒａｐｅｕｔｉｃｓ,グロース（内国株式）,False,146.0,9934387200.0,751479.0,3.5184598,0.0
1911,住友林業,プライム（内国株式）,False,1786.0,1066228776960.0,4909866.0,1.2207041,9.652863
1914,日本基礎技術,スタンダード（内国株式）,False,663.0,12090880000.0,55615.0,0.54679525,8.917971
191A,ミモザ,PRO Market,False,0.0,1294090240.0,0.0,0.0,8.496325
1921,巴コーポレーション,スタンダード（内国株式）,False,1509.0,55788113920.0,62500.0,0.8942692,4.0615683
1925,大和ハウス工業,プライム（内国株式）,True,5470.0,3368488009728.0,1375028.0,1.2900301,10.570229
1926,ライト工業,プライム（内国株式）,False,3335.0,145496195072.0,140449.0,1.7353961,15.622086
1928,積水ハウス,プライム（内国株式）,True,3437.0,2222808104960.0,2889907.0,1.1734796,11.3243065
1929,日特建設,プライム（内国株式）,False,1305.0,54524194816.0,89020.0,1.6190296,22.642164
192A,インテグループ,グロース（内国株式）,False,2200.0,4690880000.0,8782.0,2.466921,15.519682
1930,北陸電気工事,プライム（内国株式）,False,1482.0,42622455808.0,45947.0,0.9670763,13.213846
1934,ユアテック,プライム（内国株式）,False,2717.0,186209714176.0,144373.0,1.2838575,15.970791
1938,日本リーテック,プライム（内国株式）,False,2044.0,51012222976.0,48284.0,0.82147455,10.772528
1939,四電工,プライム（内国株式）,False,1395.0,65622556672.0,113246.0,1.0210123,12.674642
1941,中電工,プライム（内国株式）,False,3985.0,216836702208.0,77776.0,0.95894724,10.924118
1942,関電工,プライム（内国株式）,False,4092.0,833939701760.0,908198.0,2.2342112,19.666441
1944,きんでん,プライム（内国株式）,False,5288.0,1053376249856.0,509509.0,1.7817065,22.53247
1945,東京エネシス,プライム（内国株式）,False,1774.0,59090698240.0,150549.0,0.8592139,20.492088
1946,トーエネック,プライム（内国株式）,False,1442.0,133930024960.0,167647.0,0.9888221,12.477302
1948,弘電社,スタンダード（内国株式）,False,2599.0,23109052416.0,19606.0,1.0803167,8.548168
1949,住友電設,プライム（内国株式）,False,6680.0,236735152128.0,72892.0,2.0923944,18.520046
194A,ＷＯＬＶＥＳ　ＨＡＮＤ,グロース（内国株式）,False,909.0,6726600192.0,23365.0,2.477571,12.283337
1950,日本電設工業,プライム（内国株式）,False,2743.0,160932429824.0,85957.0,0.8382436,12.317384
1951,エクシオグループ,プライム（内国株式）,False,2216.0,457398419456.0,646342.0,1.4525427,17.240444
1952,新日本空調,プライム（内国株式）,False,3225.0,145475600384.0,148126.0,2.1092901,15.195985
1959,九電工,プライム（内国株式）,False,7319.0,520930099200.0,254931.0,1.6660123,18.03379
195A,ＭＵＳＣＡＴ　ＧＲＯＵＰ,グロース（内国株式）,False,986.0,2933065728.0,6477.0,2.7974405,26.580578
1960,サンテック,スタンダード（内国株式）,False,1008.0,15339344896.0,21715.0,0.5152084,8.770851
1961,三機工業,プライム（内国株式）,False,5310.0,276493762560.0,258104.0,2.6810756,16.374807
1963,日揮ホールディングス,プライム（内国株式）,True,1466.0,358891814912.0,977344.0,0.9450304,0.0
1964,中外炉工業,プライム（内国株式）,False,4070.0,29818828800.0,33915.0,1.108264,10.112663
1965,テクノ菱和,スタンダード（内国株式）,False,4720.0,97700126720.0,77884.0,1.8607038,13.810393
1966,高田工業所,スタンダード（内国株式）,False,1610.0,11722961920.0,11573.0,0.5953161,4.4298377
1967,ヤマト,スタンダード（内国株式）,False,2178.0,48356352000.0,33380.0,1.310795,13.641531
1968,太平電業,プライム（内国株式）,False,6220.0,130837700608.0,46011.0,1.1578627,12.919843
1969,高砂熱学工業,プライム（内国株式）,False,8892.0,583865335808.0,299695.0,3.225726,21.047699
196A,ＭＦＳ,グロース（内国株式）,False,325.0,2885086720.0,143614.0,1.2961287,0.0
1972,三晃金属工業,スタンダード（内国株式）,False,8220.0,31422976000.0,21736.0,2.0996556,10.684041
1975,朝日工業社,プライム（内国株式）,False,3140.0,81001046016.0,74579.0,1.9719774,12.991036
1976,明星工業,プライム（内国株式）,False,1651.0,79293939712.0,65477.0,1.1778996,9.53744
1979,大氣社,プライム（内国株式）,False,2977.0,187046379520.0,182003.0,1.3172375,17.468563
197A,タウンズ,スタンダード（内国株式）,False,561.0,56870461440.0,531296.0,3.2876842,10.302019
1980,ダイダン,プライム（内国株式）,False,6350.0,274858688512.0,174036.0,2.5230227,15.674135
1981,協和日成,スタンダード（内国株式）,False,1540.0,15596797952.0,1261.0,1.4628394,14.843676
1982,日比谷総合設備,プライム（内国株式）,False,4630.0,100057817088.0,36700.0,1.4292855,17.487022
198A,ＰｏｓｔＰｒｉｍｅ,グロース（内国株式）,False,503.0,4902670848.0,69522.0,4.9137807,58.433735
1992,神田通信機,スタンダード（内国株式）,False,2709.0,6174407168.0,306.0,1.0232708,14.577056
1994,高橋カーテンウォール工業,スタンダード（内国株式）,False,505.0,4029167872.0,4903.0,0.3801806,61.73594
1997,暁飯島工業,スタンダード（内国株式）,False,2998.0,5934660608.0,7312.0,3.2162342,8.970283
199A,メディエア,PRO Market,False,0.0,945000000.0,0.0,0.0,26.88172
2001,ニップン,プライム（内国株式）,False,2366.0,189454123008.0,181631.0,0.76643836,8.521783
